,Unnamed: 0,Date,Day of the Week,Hour,Is Holiday,Market Clearing Price
9519,760,2024-02-01,6,17,0,102.56
9520,761,2024-02-01,6,18,0,122.01
9521,762,2024-02-01,6,19,0,130.97
9522,763,2024-02-01,6,20,0,122.0
9523,764,2024-02-01,6,21,0,110.67
9524,765,2024-02-01,6,22,0,107.98
9525,766,2024-02-01,6,23,0,99.48
9526,767,2024-02-01,6,24,0,94.7
9527,768,2024-02-02,7,1,0,90.44
9528,769,2024-02-02,7,2,0,89.67
9529,770,2024-02-02,7,3,0,80.49
9530,771,2024-02-02,7,4,0,80.0
9531,772,2024-02-02,7,5,0,88.59
9532,773,2024-02-02,7,6,0,94.37
9533,774,2024-02-02,7,7,0,100.37
9534,775,2024-02-02,7,8,0,120.72
9535,776,2024-02-02,7,9,0,111.14
9536,777,2024-02-02,7,10,0,96.34
9537,778,2024-02-02,7,11,0,81.63
9538,779,2024-02-02,7,12,0,74.65
9539,780,2024-02-02,7,13,0,70.0
9540,781,2024-02-02,7,14,0,70.0
9541,782,2024-02-02,7,15,0,77.08
9542,783,2024-02-02,7,16,0,90.46
9543,784,2024-02-02,7,17,0,106.41
9544,785,2024-02-02,7,18,0,118.59
9545,786,2024-02-02,7,19,0,121.52
9546,787,2024-02-02,7,20,0,112.69
9547,788,2024-02-02,7,21,0,109.0
9548,789,2024-02-02,7,22,0,95.52
9549,790,2024-02-02,7,23,0,89.91
9550,791,2024-02-02,7,24,0,76.47
9551,792,2024-02-03,1,1,0,91.09
9552,793,2024-02-03,1,2,0,88.25
9553,794,2024-02-03,1,3,0,83.0
9554,795,2024-02-03,1,4,0,76.5
9555,796,2024-02-03,1,5,0,76.5
9556,797,2024-02-03,1,6,0,78.7
9557,798,2024-02-03,1,7,0,98.09
9558,799,2024-02-03,1,8,0,103.17
9559,800,2024-02-03,1,9,0,67.87
9560,801,2024-02-03,1,10,0,60.75
9561,802,2024-02-03,1,11,0,52.94
9562,803,2024-02-03,1,12,0,45.21
9563,804,2024-02-03,1,13,0,41.55
9564,805,2024-02-03,1,14,0,40.65
9565,806,2024-02-03,1,15,0,47.6
9566,807,2024-02-03,1,16,0,74.0
9567,808,2024-02-03,1,17,0,90.46
9568,809,2024-02-03,1,18,0,106.57
9569,810,2024-02-03,1,19,0,112.0
9570,811,2024-02-03,1,20,0,97.05
9571,812,2024-02-03,1,21,0,101.41
9572,813,2024-02-03,1,22,0,91.65
9573,814,2024-02-03,1,23,0,89.97
9574,815,2024-02-03,1,24,0,85.1
9575,816,2024-02-04,2,1,0,85.85
9576,817,2024-02-04,2,2,0,85.0
9577,818,2024-02-04,2,3,0,77.13
9578,819,2024-02-04,2,4,0,71.01
9579,820,2024-02-04,2,5,0,70.0
9580,821,2024-02-04,2,6,0,66.36
9581,822,2024-02-04,2,7,0,77.13
9582,823,2024-02-04,2,8,0,86.15
9583,824,2024-02-04,2,9,0,40.96
9584,825,2024-02-04,2,10,0,38.69
9585,826,2024-02-04,2,11,0,29.72
9586,827,2024-02-04,2,12,0,25.7
9587,828,2024-02-04,2,13,0,19.41
9588,829,2024-02-04,2,14,0,13.66
9589,830,2024-02-04,2,15,0,29.82
9590,831,2024-02-04,2,16,0,85.0
9591,832,2024-02-04,2,17,0,85.22
9592,833,2024-02-04,2,18,0,94.99
9593,834,2024-02-04,2,19,0,103.54
9594,835,2024-02-04,2,20,0,88.03
9595,836,2024-02-04,2,21,0,107.12
9596,837,2024-02-04,2,22,0,100.0
9597,838,2024-02-04,2,23,0,97.15
9598,839,2024-02-04,2,24,0,85.0
9599,840,2024-02-05,3,1,0,80.93
9600,841,2024-02-05,3,2,0,79.7
9601,842,2024-02-05,3,3,0,70.27
9602,843,2024-02-05,3,4,0,70.3
9603,844,2024-02-05,3,5,0,70.0
9604,845,2024-02-05,3,6,0,74.37
9605,846,2024-02-05,3,7,0,100.58
9606,847,2024-02-05,3,8,0,110.0
9607,848,2024-02-05,3,9,0,92.85
9608,849,2024-02-05,3,10,0,76.03
9609,850,2024-02-05,3,11,0,58.29
9610,851,2024-02-05,3,12,0,47.0
9611,852,2024-02-05,3,13,0,36.36
9612,853,2024-02-05,3,14,0,31.72
9613,854,2024-02-05,3,15,0,59.11
9614,855,2024-02-05,3,16,0,74.55
9615,856,2024-02-05,3,17,0,83.33
9616,857,2024-02-05,3,18,0,98.14
9617,858,2024-02-05,3,19,0,92.21
9618,859,2024-02-05,3,20,0,87.33
9619,860,2024-02-05,3,21,0,89.65
9620,861,2024-02-05,3,22,0,100.0
9621,862,2024-02-05,3,23,0,93.89
9622,863,2024-02-05,3,24,0,90.0
9623,864,2024-02-06,4,1,0,83.85
9624,865,2024-02-06,4,2,0,78.5
9625,866,2024-02-06,4,3,0,72.6
9626,867,2024-02-06,4,4,0,72.25
9627,868,2024-02-06,4,5,0,73.08
9628,869,2024-02-06,4,6,0,83.03
9629,870,2024-02-06,4,7,0,105.0
9630,871,2024-02-06,4,8,0,107.52
9631,872,2024-02-06,4,9,0,97.06
9632,873,2024-02-06,4,10,0,71.39
9633,874,2024-02-06,4,11,0,60.71
9634,875,2024-02-06,4,12,0,47.68
9635,876,2024-02-06,4,13,0,45.0
9636,877,2024-02-06,4,14,0,43.74
9637,878,2024-02-06,4,15,0,57.4
9638,879,2024-02-06,4,16,0,70.63
9639,880,2024-02-06,4,17,0,75.78
9640,881,2024-02-06,4,18,0,92.52
9641,882,2024-02-06,4,19,0,98.47
9642,883,2024-02-06,4,20,0,88.85
9643,884,2024-02-06,4,21,0,85.82
9644,885,2024-02-06,4,22,0,80.0
9645,886,2024-02-06,4,23,0,82.39
9646,887,2024-02-06,4,24,0,80.0
9647,888,2024-02-07,5,1,0,49.57
9648,889,2024-02-07,5,2,0,79.99
9649,890,2024-02-07,5,3,0,42.91
9650,891,2024-02-07,5,4,0,49.19
9651,892,2024-02-07,5,5,0,85.96
9652,893,2024-02-07,5,6,0,87.09
9653,894,2024-02-07,5,7,0,99.99
9654,895,2024-02-07,5,8,0,93.25
9655,896,2024-02-07,5,9,0,86.39
9656,897,2024-02-07,5,10,0,83.88
9657,898,2024-02-07,5,11,0,79.27
9658,899,2024-02-07,5,12,0,76.25
9659,900,2024-02-07,5,13,0,74.49
9660,901,2024-02-07,5,14,0,76.5
9661,902,2024-02-07,5,15,0,76.3
9662,903,2024-02-07,5,16,0,84.81
9663,904,2024-02-07,5,17,0,93.07
9664,905,2024-02-07,5,18,0,113.04
9665,906,2024-02-07,5,19,0,129.62
9666,907,2024-02-07,5,20,0,107.57
9667,908,2024-02-07,5,21,0,97.44
9668,909,2024-02-07,5,22,0,89.42
9669,910,2024-02-07,5,23,0,84.6
9670,911,2024-02-07,5,24,0,77.76
9671,912,2024-02-08,6,1,0,73.7
9672,913,2024-02-08,6,2,0,73.2
9673,914,2024-02-08,6,3,0,72.15
9674,915,2024-02-08,6,4,0,71.08
9675,916,2024-02-08,6,5,0,71.54
9676,917,2024-02-08,6,6,0,77.65
9677,918,2024-02-08,6,7,0,96.1
9678,919,2024-02-08,6,8,0,108.27
9679,920,2024-02-08,6,9,0,125.94
9680,921,2024-02-08,6,10,0,106.89
9681,922,2024-02-08,6,11,0,91.77
9682,923,2024-02-08,6,12,0,76.5
9683,924,2024-02-08,6,13,0,76.26
9684,925,2024-02-08,6,14,0,71.64
9685,926,2024-02-08,6,15,0,89.23
9686,927,2024-02-08,6,16,0,95.35
9687,928,2024-02-08,6,17,0,100.0
9688,929,2024-02-08,6,18,0,112.04
9689,930,2024-02-08,6,19,0,106.57
9690,931,2024-02-08,6,20,0,104.14
9691,932,2024-02-08,6,21,0,98.54
9692,933,2024-02-08,6,22,0,90.98
9693,934,2024-02-08,6,23,0,87.52
9694,935,2024-02-08,6,24,0,83.37
9695,936,2024-02-09,7,1,0,85.27
9696,937,2024-02-09,7,2,0,75.05
9697,938,2024-02-09,7,3,0,73.84
9698,939,2024-02-09,7,4,0,71.59
9699,940,2024-02-09,7,5,0,71.73
9700,941,2024-02-09,7,6,0,76.73
9701,942,2024-02-09,7,7,0,95.76
9702,943,2024-02-09,7,8,0,90.42
9703,944,2024-02-09,7,9,0,89.87
9704,945,2024-02-09,7,10,0,85.02
9705,946,2024-02-09,7,11,0,66.01
9706,947,2024-02-09,7,12,0,30.94
9707,948,2024-02-09,7,13,0,17.35
9708,949,2024-02-09,7,14,0,48.69
9709,950,2024-02-09,7,15,0,80.85
9710,951,2024-02-09,7,16,0,85.3
9711,952,2024-02-09,7,17,0,88.68
9712,953,2024-02-09,7,18,0,93.57
9713,954,2024-02-09,7,19,0,95.08
9714,955,2024-02-09,7,20,0,90.38
9715,956,2024-02-09,7,21,0,87.61
9716,957,2024-02-09,7,22,0,76.85
9717,958,2024-02-09,7,23,0,76.96
9718,959,2024-02-09,7,24,0,77.1
9719,960,2024-02-10,1,1,0,63.1
9720,961,2024-02-10,1,2,0,64.08
9721,962,2024-02-10,1,3,0,64.4
9722,963,2024-02-10,1,4,0,64.39
9723,964,2024-02-10,1,5,0,64.41
9724,965,2024-02-10,1,6,0,65.82
9725,966,2024-02-10,1,7,0,70.91
9726,967,2024-02-10,1,8,0,74.86
9727,968,2024-02-10,1,9,0,77.7
9728,969,2024-02-10,1,10,0,80.38
9729,970,2024-02-10,1,11,0,74.65
9730,971,2024-02-10,1,12,0,69.47
9731,972,2024-02-10,1,13,0,64.66
9732,973,2024-02-10,1,14,0,66.72
9733,974,2024-02-10,1,15,0,69.53
9734,975,2024-02-10,1,16,0,77.17
9735,976,2024-02-10,1,17,0,85.32
9736,977,2024-02-10,1,18,0,88.35
9737,978,2024-02-10,1,19,0,88.54
9738,979,2024-02-10,1,20,0,81.15
9739,980,2024-02-10,1,21,0,74.4
9740,981,2024-02-10,1,22,0,67.93
9741,982,2024-02-10,1,23,0,66.17
9742,983,2024-02-10,1,24,0,63.52
9743,984,2024-02-11,2,1,0,55.62
9744,985,2024-02-11,2,2,0,53.79
9745,986,2024-02-11,2,3,0,52.6
9746,987,2024-02-11,2,4,0,46.83
9747,988,2024-02-11,2,5,0,43.4
9748,989,2024-02-11,2,6,0,46.12
9749,990,2024-02-11,2,7,0,49.22
9750,991,2024-02-11,2,8,0,34.11
9751,992,2024-02-11,2,9,0,14.99
9752,993,2024-02-11,2,10,0,51.38
9753,994,2024-02-11,2,11,0,40.95
9754,995,2024-02-11,2,12,0,20.0
9755,996,2024-02-11,2,13,0,10.05
9756,997,2024-02-11,2,14,0,10.05
9757,998,2024-02-11,2,15,0,20.0
9758,999,2024-02-11,2,16,0,62.86
9759,1000,2024-02-11,2,17,0,67.57
9760,1001,2024-02-11,2,18,0,76.34
9761,1002,2024-02-11,2,19,0,82.23
9762,1003,2024-02-11,2,20,0,80.83
9763,1004,2024-02-11,2,21,0,76.77
9764,1005,2024-02-11,2,22,0,70.72
9765,1006,2024-02-11,2,23,0,68.39
9766,1007,2024-02-11,2,24,0,64.01
9767,1008,2024-02-12,3,1,0,64.35
9768,1009,2024-02-12,3,2,0,57.56
9769,1010,2024-02-12,3,3,0,55.9
9770,1011,2024-02-12,3,4,0,54.61
9771,1012,2024-02-12,3,5,0,59.21
9772,1013,2024-02-12,3,6,0,65.0
9773,1014,2024-02-12,3,7,0,76.0
9774,1015,2024-02-12,3,8,0,85.41
9775,1016,2024-02-12,3,9,0,104.0
9776,1017,2024-02-12,3,10,0,96.5
9777,1018,2024-02-12,3,11,0,85.48
9778,1019,2024-02-12,3,12,0,44.41
9779,1020,2024-02-12,3,13,0,42.81
9780,1021,2024-02-12,3,14,0,72.12
9781,1022,2024-02-12,3,15,0,76.45
9782,1023,2024-02-12,3,16,0,81.02
9783,1024,2024-02-12,3,17,0,84.54
9784,1025,2024-02-12,3,18,0,91.11
9785,1026,2024-02-12,3,19,0,96.0
9786,1027,2024-02-12,3,20,0,89.08
9787,1028,2024-02-12,3,21,0,84.9
9788,1029,2024-02-12,3,22,0,88.12
9789,1030,2024-02-12,3,23,0,85.66
9790,1031,2024-02-12,3,24,0,80.94
9791,1032,2024-02-13,4,1,0,68.59
9792,1033,2024-02-13,4,2,0,84.58
9793,1034,2024-02-13,4,3,0,83.0
9794,1035,2024-02-13,4,4,0,82.12
9795,1036,2024-02-13,4,5,0,84.69
9796,1037,2024-02-13,4,6,0,89.0
9797,1038,2024-02-13,4,7,0,95.0
9798,1039,2024-02-13,4,8,0,89.81
9799,1040,2024-02-13,4,9,0,89.28
9800,1041,2024-02-13,4,10,0,75.12
9801,1042,2024-02-13,4,11,0,69.21
9802,1043,2024-02-13,4,12,0,63.87
9803,1044,2024-02-13,4,13,0,60.53
9804,1045,2024-02-13,4,14,0,60.26
9805,1046,2024-02-13,4,15,0,63.1
9806,1047,2024-02-13,4,16,0,70.7
9807,1048,2024-02-13,4,17,0,93.26
9808,1049,2024-02-13,4,18,0,99.34
9809,1050,2024-02-13,4,19,0,104.46
9810,1051,2024-02-13,4,20,0,98.13
9811,1052,2024-02-13,4,21,0,94.0
9812,1053,2024-02-13,4,22,0,88.68
9813,1054,2024-02-13,4,23,0,78.58
9814,1055,2024-02-13,4,24,0,56.89
9815,1056,2024-02-14,5,1,0,60.63
9816,1057,2024-02-14,5,2,0,59.71
9817,1058,2024-02-14,5,3,0,55.76
9818,1059,2024-02-14,5,4,0,54.79
9819,1060,2024-02-14,5,5,0,55.06
9820,1061,2024-02-14,5,6,0,68.78
9821,1062,2024-02-14,5,7,0,86.0
9822,1063,2024-02-14,5,8,0,91.37
9823,1064,2024-02-14,5,9,0,89.87
9824,1065,2024-02-14,5,10,0,69.65
9825,1066,2024-02-14,5,11,0,54.01
9826,1067,2024-02-14,5,12,0,3.0
9827,1068,2024-02-14,5,13,0,50.0
9828,1069,2024-02-14,5,14,0,61.32
9829,1070,2024-02-14,5,15,0,67.2
9830,1071,2024-02-14,5,16,0,73.8
9831,1072,2024-02-14,5,17,0,88.17
9832,1073,2024-02-14,5,18,0,95.27
9833,1074,2024-02-14,5,19,0,97.32
9834,1075,2024-02-14,5,20,0,93.52
9835,1076,2024-02-14,5,21,0,85.3
9836,1077,2024-02-14,5,22,0,76.15
9837,1078,2024-02-14,5,23,0,68.2
9838,1079,2024-02-14,5,24,0,63.8
9839,1080,2024-02-15,6,1,0,20.1
9840,1081,2024-02-15,6,2,0,21.58
9841,1082,2024-02-15,6,3,0,22.33
9842,1083,2024-02-15,6,4,0,29.75
9843,1084,2024-02-15,6,5,0,31.01
9844,1085,2024-02-15,6,6,0,51.49
9845,1086,2024-02-15,6,7,0,79.69
9846,1087,2024-02-15,6,8,0,84.16
9847,1088,2024-02-15,6,9,0,78.14
9848,1089,2024-02-15,6,10,0,38.94
9849,1090,2024-02-15,6,11,0,10.05
9850,1091,2024-02-15,6,12,0,10.05
9851,1092,2024-02-15,6,13,0,10.05
9852,1093,2024-02-15,6,14,0,15.0
9853,1094,2024-02-15,6,15,0,60.29
9854,1095,2024-02-15,6,16,0,76.18
9855,1096,2024-02-15,6,17,0,88.98
9856,1097,2024-02-15,6,18,0,94.47
9857,1098,2024-02-15,6,19,0,95.32
9858,1099,2024-02-15,6,20,0,89.88
9859,1100,2024-02-15,6,21,0,82.72
9860,1101,2024-02-15,6,22,0,77.44
9861,1102,2024-02-15,6,23,0,69.83
9862,1103,2024-02-15,6,24,0,63.46
9863,1104,2024-02-16,7,1,0,51.76
9864,1105,2024-02-16,7,2,0,51.08
9865,1106,2024-02-16,7,3,0,49.92
9866,1107,2024-02-16,7,4,0,48.62
9867,1108,2024-02-16,7,5,0,50.35
9868,1109,2024-02-16,7,6,0,52.68
9869,1110,2024-02-16,7,7,0,76.68
9870,1111,2024-02-16,7,8,0,78.15
9871,1112,2024-02-16,7,9,0,70.5
9872,1113,2024-02-16,7,10,0,64.81
9873,1114,2024-02-16,7,11,0,54.37
9874,1115,2024-02-16,7,12,0,42.27
9875,1116,2024-02-16,7,13,0,52.4
9876,1117,2024-02-16,7,14,0,52.36
9877,1118,2024-02-16,7,15,0,53.82
9878,1119,2024-02-16,7,16,0,62.71
9879,1120,2024-02-16,7,17,0,75.95
9880,1121,2024-02-16,7,18,0,98.88
9881,1122,2024-02-16,7,19,0,91.17
9882,1123,2024-02-16,7,20,0,85.09
9883,1124,2024-02-16,7,21,0,80.04
9884,1125,2024-02-16,7,22,0,77.84
9885,1126,2024-02-16,7,23,0,79.65
9886,1127,2024-02-16,7,24,0,62.86
9887,1128,2024-02-17,1,1,0,64.05
9888,1129,2024-02-17,1,2,0,60.28
9889,1130,2024-02-17,1,3,0,59.45
9890,1131,2024-02-17,1,4,0,55.51
9891,1132,2024-02-17,1,5,0,55.09
9892,1133,2024-02-17,1,6,0,60.04
9893,1134,2024-02-17,1,7,0,58.85
9894,1135,2024-02-17,1,8,0,60.34
9895,1136,2024-02-17,1,9,0,55.31
9896,1137,2024-02-17,1,10,0,56.61
9897,1138,2024-02-17,1,11,0,29.33
9898,1139,2024-02-17,1,12,0,29.83
9899,1140,2024-02-17,1,13,0,31.63
9900,1141,2024-02-17,1,14,0,41.88
9901,1142,2024-02-17,1,15,0,55.76
9902,1143,2024-02-17,1,16,0,67.0
9903,1144,2024-02-17,1,17,0,75.93
9904,1145,2024-02-17,1,18,0,88.09
9905,1146,2024-02-17,1,19,0,113.37
9906,1147,2024-02-17,1,20,0,89.47
9907,1148,2024-02-17,1,21,0,80.38
9908,1149,2024-02-17,1,22,0,74.3
9909,1150,2024-02-17,1,23,0,72.0
9910,1151,2024-02-17,1,24,0,69.11
9911,1152,2024-02-18,2,1,0,81.02
9912,1153,2024-02-18,2,2,0,82.27
9913,1154,2024-02-18,2,3,0,51.4
9914,1155,2024-02-18,2,4,0,80.2
9915,1156,2024-02-18,2,5,0,77.69
9916,1157,2024-02-18,2,6,0,83.21
9917,1158,2024-02-18,2,7,0,86.92
9918,1159,2024-02-18,2,8,0,74.89
9919,1160,2024-02-18,2,9,0,47.28
9920,1161,2024-02-18,2,10,0,43.03
9921,1162,2024-02-18,2,11,0,40.45
9922,1163,2024-02-18,2,12,0,41.0
9923,1164,2024-02-18,2,13,0,39.96
9924,1165,2024-02-18,2,14,0,39.65
9925,1166,2024-02-18,2,15,0,42.72
9926,1167,2024-02-18,2,16,0,52.57
9927,1168,2024-02-18,2,17,0,70.68
9928,1169,2024-02-18,2,18,0,71.94
9929,1170,2024-02-18,2,19,0,84.25
9930,1171,2024-02-18,2,20,0,75.22
9931,1172,2024-02-18,2,21,0,84.1
9932,1173,2024-02-18,2,22,0,84.19
9933,1174,2024-02-18,2,23,0,83.89
9934,1175,2024-02-18,2,24,0,75.0
9935,1176,2024-02-19,3,1,0,59.41
9936,1177,2024-02-19,3,2,0,77.33
9937,1178,2024-02-19,3,3,0,70.0
9938,1179,2024-02-19,3,4,0,61.86
9939,1180,2024-02-19,3,5,0,59.5
9940,1181,2024-02-19,3,6,0,77.9
9941,1182,2024-02-19,3,7,0,91.0
9942,1183,2024-02-19,3,8,0,90.78
9943,1184,2024-02-19,3,9,0,86.04
9944,1185,2024-02-19,3,10,0,76.7
9945,1186,2024-02-19,3,11,0,74.58
9946,1187,2024-02-19,3,12,0,75.16
9947,1188,2024-02-19,3,13,0,73.5
9948,1189,2024-02-19,3,14,0,74.84
9949,1190,2024-02-19,3,15,0,74.19
9950,1191,2024-02-19,3,16,0,86.39
9951,1192,2024-02-19,3,17,0,85.48
9952,1193,2024-02-19,3,18,0,105.0
9953,1194,2024-02-19,3,19,0,116.5
9954,1195,2024-02-19,3,20,0,90.42
9955,1196,2024-02-19,3,21,0,84.79
9956,1197,2024-02-19,3,22,0,84.31
9957,1198,2024-02-19,3,23,0,85.53
9958,1199,2024-02-19,3,24,0,82.24
9959,1200,2024-02-20,4,1,0,77.43
9960,1201,2024-02-20,4,2,0,69.5
9961,1202,2024-02-20,4,3,0,57.16
9962,1203,2024-02-20,4,4,0,57.16
9963,1204,2024-02-20,4,5,0,59.9
9964,1205,2024-02-20,4,6,0,78.56
9965,1206,2024-02-20,4,7,0,89.0
9966,1207,2024-02-20,4,8,0,97.3
9967,1208,2024-02-20,4,9,0,110.58
9968,1209,2024-02-20,4,10,0,85.3
9969,1210,2024-02-20,4,11,0,75.46
9970,1211,2024-02-20,4,12,0,78.6
9971,1212,2024-02-20,4,13,0,72.5
9972,1213,2024-02-20,4,14,0,70.87
9973,1214,2024-02-20,4,15,0,79.15
9974,1215,2024-02-20,4,16,0,86.49
9975,1216,2024-02-20,4,17,0,90.41
9976,1217,2024-02-20,4,18,0,99.5
9977,1218,2024-02-20,4,19,0,110.47
9978,1219,2024-02-20,4,20,0,90.42
9979,1220,2024-02-20,4,21,0,80.23
9980,1221,2024-02-20,4,22,0,86.27
9981,1222,2024-02-20,4,23,0,81.99
9982,1223,2024-02-20,4,24,0,80.13
9983,1224,2024-02-21,5,1,0,75.04
9984,1225,2024-02-21,5,2,0,66.8
9985,1226,2024-02-21,5,3,0,60.0
9986,1227,2024-02-21,5,4,0,60.75
9987,1228,2024-02-21,5,5,0,70.87
9988,1229,2024-02-21,5,6,0,81.44
9989,1230,2024-02-21,5,7,0,90.0
9990,1231,2024-02-21,5,8,0,100.0
9991,1232,2024-02-21,5,9,0,90.41
9992,1233,2024-02-21,5,10,0,69.71
9993,1234,2024-02-21,5,11,0,64.1
9994,1235,2024-02-21,5,12,0,60.39
9995,1236,2024-02-21,5,13,0,53.01
9996,1237,2024-02-21,5,14,0,54.1
9997,1238,2024-02-21,5,15,0,71.84
9998,1239,2024-02-21,5,16,0,86.1
9999,1240,2024-02-21,5,17,0,89.55
10000,1241,2024-02-21,5,18,0,108.56
10001,1242,2024-02-21,5,19,0,122.0
10002,1243,2024-02-21,5,20,0,116.26
10003,1244,2024-02-21,5,21,0,98.0
10004,1245,2024-02-21,5,22,0,90.0
10005,1246,2024-02-21,5,23,0,87.66
10006,1247,2024-02-21,5,24,0,86.84
10007,1248,2024-02-22,6,1,0,88.42
10008,1249,2024-02-22,6,2,0,77.99
10009,1250,2024-02-22,6,3,0,70.32
10010,1251,2024-02-22,6,4,0,70.32
10011,1252,2024-02-22,6,5,0,73.23
10012,1253,2024-02-22,6,6,0,118.0
10013,1254,2024-02-22,6,7,0,94.09
10014,1255,2024-02-22,6,8,0,98.37
10015,1256,2024-02-22,6,9,0,80.28
10016,1257,2024-02-22,6,10,0,72.02
10017,1258,2024-02-22,6,11,0,68.7
10018,1259,2024-02-22,6,12,0,66.43
10019,1260,2024-02-22,6,13,0,65.65
10020,1261,2024-02-22,6,14,0,65.79
10021,1262,2024-02-22,6,15,0,66.98
10022,1263,2024-02-22,6,16,0,69.58
10023,1264,2024-02-22,6,17,0,75.99
10024,1265,2024-02-22,6,18,0,90.41
10025,1266,2024-02-22,6,19,0,88.51
10026,1267,2024-02-22,6,20,0,75.0
10027,1268,2024-02-22,6,21,0,78.13
10028,1269,2024-02-22,6,22,0,60.0
10029,1270,2024-02-22,6,23,0,75.99
10030,1271,2024-02-22,6,24,0,60.77
10031,1272,2024-02-23,7,1,0,40.81
10032,1273,2024-02-23,7,2,0,19.0
10033,1274,2024-02-23,7,3,0,31.84
10034,1275,2024-02-23,7,4,0,31.83
10035,1276,2024-02-23,7,5,0,42.81
10036,1277,2024-02-23,7,6,0,55.4
10037,1278,2024-02-23,7,7,0,83.12
10038,1279,2024-02-23,7,8,0,79.01
10039,1280,2024-02-23,7,9,0,76.16
10040,1281,2024-02-23,7,10,0,71.65
10041,1282,2024-02-23,7,11,0,61.66
10042,1283,2024-02-23,7,12,0,51.32
10043,1284,2024-02-23,7,13,0,51.32
10044,1285,2024-02-23,7,14,0,56.3
10045,1286,2024-02-23,7,15,0,64.48
10046,1287,2024-02-23,7,16,0,67.92
10047,1288,2024-02-23,7,17,0,74.03
10048,1289,2024-02-23,7,18,0,79.79
10049,1290,2024-02-23,7,19,0,86.44
10050,1291,2024-02-23,7,20,0,84.01
10051,1292,2024-02-23,7,21,0,72.97
10052,1293,2024-02-23,7,22,0,69.26
10053,1294,2024-02-23,7,23,0,67.98
10054,1295,2024-02-23,7,24,0,65.1
10055,1296,2024-02-24,1,1,0,66.47
10056,1297,2024-02-24,1,2,0,63.9
10057,1298,2024-02-24,1,3,0,59.5
10058,1299,2024-02-24,1,4,0,55.2
10059,1300,2024-02-24,1,5,0,55.39
10060,1301,2024-02-24,1,6,0,57.1
10061,1302,2024-02-24,1,7,0,75.01
10062,1303,2024-02-24,1,8,0,66.11
10063,1304,2024-02-24,1,9,0,64.4
10064,1305,2024-02-24,1,10,0,57.6
10065,1306,2024-02-24,1,11,0,34.91
10066,1307,2024-02-24,1,12,0,30.77
10067,1308,2024-02-24,1,13,0,35.22
10068,1309,2024-02-24,1,14,0,32.22
10069,1310,2024-02-24,1,15,0,37.6
10070,1311,2024-02-24,1,16,0,53.71
10071,1312,2024-02-24,1,17,0,58.64
10072,1313,2024-02-24,1,18,0,70.67
10073,1314,2024-02-24,1,19,0,78.49
10074,1315,2024-02-24,1,20,0,74.13
10075,1316,2024-02-24,1,21,0,78.42
10076,1317,2024-02-24,1,22,0,78.64
10077,1318,2024-02-24,1,23,0,76.04
10078,1319,2024-02-24,1,24,0,68.15
10079,1320,2024-02-25,2,1,0,56.57
10080,1321,2024-02-25,2,2,0,55.44
10081,1322,2024-02-25,2,3,0,55.39
10082,1323,2024-02-25,2,4,0,54.89
10083,1324,2024-02-25,2,5,0,55.19
10084,1325,2024-02-25,2,6,0,66.61
10085,1326,2024-02-25,2,7,0,66.62
10086,1327,2024-02-25,2,8,0,71.0
10087,1328,2024-02-25,2,9,0,62.17
10088,1329,2024-02-25,2,10,0,62.24
10089,1330,2024-02-25,2,11,0,56.25
10090,1331,2024-02-25,2,12,0,54.09
10091,1332,2024-02-25,2,13,0,50.0
10092,1333,2024-02-25,2,14,0,46.04
10093,1334,2024-02-25,2,15,0,49.84
10094,1335,2024-02-25,2,16,0,55.0
10095,1336,2024-02-25,2,17,0,66.86
10096,1337,2024-02-25,2,18,0,79.12
10097,1338,2024-02-25,2,19,0,90.45
10098,1339,2024-02-25,2,20,0,78.85
10099,1340,2024-02-25,2,21,0,69.95
10100,1341,2024-02-25,2,22,0,65.76
10101,1342,2024-02-25,2,23,0,65.23
10102,1343,2024-02-25,2,24,0,58.38
10103,1344,2024-02-26,3,1,0,57.83
10104,1345,2024-02-26,3,2,0,56.82
10105,1346,2024-02-26,3,3,0,53.67
10106,1347,2024-02-26,3,4,0,51.8
10107,1348,2024-02-26,3,5,0,53.2
10108,1349,2024-02-26,3,6,0,57.92
10109,1350,2024-02-26,3,7,0,69.28
10110,1351,2024-02-26,3,8,0,79.19
10111,1352,2024-02-26,3,9,0,81.6
10112,1353,2024-02-26,3,10,0,73.83
10113,1354,2024-02-26,3,11,0,66.65
10114,1355,2024-02-26,3,12,0,65.03
10115,1356,2024-02-26,3,13,0,58.42
10116,1357,2024-02-26,3,14,0,58.2
10117,1358,2024-02-26,3,15,0,69.83
10118,1359,2024-02-26,3,16,0,85.4
10119,1360,2024-02-26,3,17,0,69.92
10120,1361,2024-02-26,3,18,0,77.51
10121,1362,2024-02-26,3,19,0,87.45
10122,1363,2024-02-26,3,20,0,87.33
10123,1364,2024-02-26,3,21,0,82.64
10124,1365,2024-02-26,3,22,0,77.77
10125,1366,2024-02-26,3,23,0,76.12
10126,1367,2024-02-26,3,24,0,73.57
10127,1368,2024-02-27,4,1,0,57.62
10128,1369,2024-02-27,4,2,0,57.55
10129,1370,2024-02-27,4,3,0,57.35
10130,1371,2024-02-27,4,4,0,56.87
10131,1372,2024-02-27,4,5,0,60.19
10132,1373,2024-02-27,4,6,0,69.41
10133,1374,2024-02-27,4,7,0,83.18
10134,1375,2024-02-27,4,8,0,93.11
10135,1376,2024-02-27,4,9,0,95.28
