Datetime,Actual,Predicted,Feature_Set,Input_Steps,Period,train_start,train_end,test_start,test_end
2024-02-12 10:00:00,96.5,77.21307,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-12 11:00:00,85.48,68.51204,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-12 12:00:00,44.41,62.44371,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-12 13:00:00,42.809998,55.605713,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-12 14:00:00,72.12,55.27472,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-12 15:00:00,76.450005,66.09718,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-12 16:00:00,81.02,87.35083,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-12 17:00:00,84.54001,97.96085,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-12 18:00:00,91.11001,106.84515,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-12 19:00:00,96.00001,110.76697,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-12 20:00:00,89.08,108.32627,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-12 21:00:00,84.9,100.06314,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-12 22:00:00,88.12,86.07829,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-12 23:00:00,85.66,80.525085,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 00:00:00,56.89,81.50502,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 01:00:00,68.590004,66.33611,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 02:00:00,84.58,62.49902,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 03:00:00,83.0,59.90614,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 04:00:00,82.12,60.615578,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 05:00:00,84.69,67.06943,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 06:00:00,89.0,77.34346,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 07:00:00,95.00001,89.70012,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 08:00:00,89.810005,98.525024,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 09:00:00,89.28,95.45735,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 10:00:00,75.12,83.371346,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 11:00:00,69.21,75.11331,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 12:00:00,63.870003,64.10479,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 13:00:00,60.530006,57.715263,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 14:00:00,60.260002,61.983395,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 15:00:00,63.100002,73.89034,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 16:00:00,70.700005,84.866135,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 17:00:00,93.26,94.27467,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 18:00:00,99.340004,101.88469,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 19:00:00,104.46001,109.74276,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 20:00:00,98.130005,109.14711,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 21:00:00,94.00001,102.18718,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 22:00:00,88.68,90.57499,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-13 23:00:00,78.58001,85.96851,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 00:00:00,63.800003,77.13412,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 01:00:00,60.630005,64.514206,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 02:00:00,59.71,69.54947,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 03:00:00,55.76,67.925026,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 04:00:00,54.789997,66.936935,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 05:00:00,55.059998,76.00435,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 06:00:00,68.78001,85.811485,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 07:00:00,86.0,98.309364,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 08:00:00,91.37,100.00601,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 09:00:00,89.87,90.76876,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 10:00:00,69.65,78.22808,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 11:00:00,54.01,69.80794,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 12:00:00,3.0,67.055084,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 13:00:00,50.0,64.93256,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 14:00:00,61.32,65.918144,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 15:00:00,67.200005,72.62609,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 16:00:00,73.8,82.99433,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 17:00:00,88.17,95.07575,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 18:00:00,95.270004,105.40615,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 19:00:00,97.32,114.7911,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 20:00:00,93.520004,114.82743,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 21:00:00,85.3,103.94903,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 22:00:00,76.15,90.9278,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-14 23:00:00,68.200005,82.21241,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 00:00:00,63.46,63.54119,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 01:00:00,20.099998,53.738415,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 02:00:00,21.58,54.416313,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 03:00:00,22.33,53.023132,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 04:00:00,29.75,52.2391,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 05:00:00,31.01,56.89295,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 06:00:00,51.49,66.138985,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 07:00:00,79.69,78.98385,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 08:00:00,84.16,85.19561,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 09:00:00,78.14001,80.47062,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 10:00:00,38.94,66.40445,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 11:00:00,10.05,57.06469,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 12:00:00,10.05,43.098156,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 13:00:00,10.05,43.790596,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 14:00:00,14.999999,48.3722,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 15:00:00,60.29,59.44525,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 16:00:00,76.18001,71.251495,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 17:00:00,88.98,83.40272,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 18:00:00,94.47,92.480736,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 19:00:00,95.32,96.04754,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 20:00:00,89.880005,97.21508,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 21:00:00,82.72,89.80274,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 22:00:00,77.44,75.58058,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-15 23:00:00,69.83,66.86909,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 00:00:00,62.860004,76.853165,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 01:00:00,51.76,56.471855,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 02:00:00,51.08,52.656166,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 03:00:00,49.92,49.958378,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 04:00:00,48.62,52.113697,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 05:00:00,50.35,56.738354,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 06:00:00,52.68,67.34797,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 07:00:00,76.68,83.45264,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 08:00:00,78.15,91.987045,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 09:00:00,70.50001,85.30209,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 10:00:00,64.81,68.35878,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 11:00:00,54.37,52.841225,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 12:00:00,42.27,42.16399,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 13:00:00,52.4,31.878393,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 14:00:00,52.359997,32.638416,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 15:00:00,53.82,55.049706,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 16:00:00,62.710003,73.68115,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 17:00:00,75.950005,86.6925,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 18:00:00,98.88,94.88795,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 19:00:00,91.17,98.347145,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 20:00:00,85.090004,96.02218,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 21:00:00,80.04,87.70845,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 22:00:00,77.840004,75.994415,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-16 23:00:00,79.65001,71.2194,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 00:00:00,69.11,77.309906,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 01:00:00,64.05,65.490524,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 02:00:00,60.280003,64.57979,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 03:00:00,59.45,61.043354,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 04:00:00,55.51,59.51175,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 05:00:00,55.09,59.7344,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 06:00:00,60.040005,58.082657,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 07:00:00,58.85,59.896748,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 08:00:00,60.34,59.25995,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 09:00:00,55.31,51.37078,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 10:00:00,56.609997,48.64336,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 11:00:00,29.33,45.823383,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 12:00:00,29.83,42.703022,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 13:00:00,31.63,39.875507,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 14:00:00,41.879997,37.303955,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 15:00:00,55.76,44.474815,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 16:00:00,67.0,57.097492,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 17:00:00,75.93001,71.23307,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 18:00:00,88.090004,85.57672,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 19:00:00,113.37,91.993,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 20:00:00,89.47,93.3739,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 21:00:00,80.380005,89.512375,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 22:00:00,74.3,79.29689,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-17 23:00:00,72.0,73.40966,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 00:00:00,75.0,79.34395,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 01:00:00,81.02,70.72733,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 02:00:00,82.270004,70.95855,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 03:00:00,51.399998,68.66535,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 04:00:00,80.200005,67.04853,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 05:00:00,77.69,66.782074,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 06:00:00,83.21,65.59675,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 07:00:00,86.920006,59.95896,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 08:00:00,74.89,54.001255,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 09:00:00,47.28,38.488323,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 10:00:00,43.03,40.877872,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 11:00:00,40.45,36.482246,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 12:00:00,41.0,33.183792,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 13:00:00,39.96,26.406927,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 14:00:00,39.65,22.962152,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 15:00:00,42.72,34.800896,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 16:00:00,52.57,55.776646,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 17:00:00,70.68,75.56514,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 18:00:00,71.94,90.84462,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 19:00:00,84.25,108.5285,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 20:00:00,75.22,110.878174,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 21:00:00,84.100006,107.57841,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 22:00:00,84.19001,96.54173,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-18 23:00:00,83.89001,86.94061,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-19 00:00:00,82.240005,76.56386,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-19 01:00:00,59.41,67.21777,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-19 02:00:00,77.33,66.565285,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-19 03:00:00,70.0,61.575596,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
2024-02-19 04:00:00,61.860004,64.34485,LSTM_ME70,168,Feb2024 start_train_22,2022-01-31,2024-01-31 23:00:00,2024-02-01,2024-02-29 23:00:00
